page,signal_id,family,signal,status,evidence
/blog/,OP088,aeo_faq,TOF/MOF/BOF role,PARTIAL,present in page; semantic quality requires review
/blog/,OP089,aeo_faq,Question hub linkage,NA,page type
/blog/,OP090,aeo_faq,Answer block quotability,NA,page type
/blog/,OP091,aeo_faq,Conversational readability,PARTIAL,present in page; semantic quality requires review
/blog/,OP092,schema_org,JSON-LD present,PASS,1 JSON-LD block(s)
/blog/,OP093,schema_org,WebPage type,PASS,1 JSON-LD block(s)
/blog/,OP094,schema_org,Correct page subtype,PASS,1 JSON-LD block(s)
/blog/,OP095,schema_org,Organization reference,PASS,1 JSON-LD block(s)
/blog/,OP096,schema_org,WebSite reference,PASS,1 JSON-LD block(s)
/blog/,OP097,schema_org,mainEntity,PASS,1 JSON-LD block(s)
/blog/,OP098,schema_org,about,PASS,1 JSON-LD block(s)
/blog/,OP099,schema_org,mentions,PASS,1 JSON-LD block(s)
/blog/,OP100,schema_org,BreadcrumbList,PASS,breadcrumb
/blog/,OP101,schema_org,Service schema,PASS,1 JSON-LD block(s)
/blog/,OP102,schema_org,Offer schema,PASS,1 JSON-LD block(s)
/blog/,OP103,schema_org,OfferCatalog schema,PASS,1 JSON-LD block(s)
/blog/,OP104,schema_org,FAQPage schema,NA,not a designated FAQ/money page
/blog/,OP105,schema_org,DefinedTerm schema,PASS,1 JSON-LD block(s)
/blog/,OP106,schema_org,DefinedTermSet schema,PASS,1 JSON-LD block(s)
/blog/,OP107,schema_org,BlogPosting schema,PASS,1 JSON-LD block(s)
/blog/,OP108,schema_org,Article dates,PASS,1 JSON-LD block(s)
/blog/,OP109,schema_org,ImageObject,PASS,1 JSON-LD block(s)
/blog/,OP110,schema_org,inLanguage,PASS,lang=ro
/blog/,OP111,schema_org,Stable @id,PASS,1 JSON-LD block(s)
/blog/,OP112,schema_org,Cross-page @id consistency,PASS,1 JSON-LD block(s)
/blog/,OP113,schema_org,Visible-schema parity,PASS,1 JSON-LD block(s)
/blog/,OP114,schema_org,No fake ratings,PASS,1 JSON-LD block(s)
/blog/,OP115,schema_org,No invented schema types,PASS,1 JSON-LD block(s)
/blog/,OP116,schema_org,No unsupported claims in schema,PASS,1 JSON-LD block(s)
/blog/,OP117,geo_ere,Primary entity ID,PARTIAL,present in page; semantic quality requires review
/blog/,OP118,geo_ere,Provider relationship,PARTIAL,present in page; semantic quality requires review
/blog/,OP119,geo_ere,Provider inverse,PARTIAL,present in page; semantic quality requires review
/blog/,OP120,geo_ere,Service-offer relation,PARTIAL,present in page; semantic quality requires review
/blog/,OP121,geo_ere,Service-SOC relation,PARTIAL,present in page; semantic quality requires review
/blog/,OP122,geo_ere,SOC-RRVI relation,PARTIAL,present in page; semantic quality requires review
/blog/,OP123,geo_ere,Service-audience relation,PARTIAL,present in page; semantic quality requires review
/blog/,OP124,geo_ere,Service-jurisdiction relation,PARTIAL,present in page; semantic quality requires review
/blog/,OP125,geo_ere,Jurisdiction-regulation relation,PARTIAL,present in page; semantic quality requires review
/blog/,OP126,geo_ere,Service-autonomy relation,PARTIAL,present in page; semantic quality requires review
/blog/,OP127,geo_ere,Action-autonomy relation,PARTIAL,present in page; semantic quality requires review
/blog/,OP128,geo_ere,Request-service relation,PARTIAL,present in page; semantic quality requires review
/blog/,OP129,geo_ere,Request-quote relation,PARTIAL,present in page; semantic quality requires review
/blog/,OP130,geo_ere,Quote-order relation,PARTIAL,present in page; semantic quality requires review
/blog/,OP131,geo_ere,Order-delivery relation,PARTIAL,present in page; semantic quality requires review
/blog/,OP132,geo_ere,Action-evidence relation,PARTIAL,present in page; semantic quality requires review
/blog/,OP133,geo_ere,Cardinality available,PARTIAL,present in page; semantic quality requires review
/blog/,OP134,geo_ere,Inverse relationships,PARTIAL,present in page; semantic quality requires review
/blog/,OP135,geo_ere,Cross-source entity match,PARTIAL,present in page; semantic quality requires review
/blog/,OP136,geo_ere,ERE reconstruction,PARTIAL,present in page; semantic quality requires review
/blog/,OP137,aio_ai_readability,AI readable summary,PARTIAL,present in page; semantic quality requires review
/blog/,OP138,aio_ai_readability,Canonical definition,PARTIAL,present in page; semantic quality requires review
/blog/,OP139,aio_ai_readability,Context completeness,PARTIAL,present in page; semantic quality requires review
/blog/,OP140,aio_ai_readability,Entity disambiguation,PARTIAL,present in page; semantic quality requires review
/blog/,OP141,aio_ai_readability,Claim attribution,PARTIAL,present in page; semantic quality requires review
/blog/,OP142,aio_ai_readability,Claim evidence link,PARTIAL,present in page; semantic quality requires review
/blog/,OP143,aio_ai_readability,Citation-ready sentence,PARTIAL,present in page; semantic quality requires review
/blog/,OP144,aio_ai_readability,Comparison-ready fields,PARTIAL,present in page; semantic quality requires review
/blog/,OP145,aio_ai_readability,Decision-ready fields,PARTIAL,present in page; semantic quality requires review
/blog/,OP146,aio_ai_readability,Action boundary clarity,PARTIAL,present in page; semantic quality requires review
/blog/,OP147,aio_ai_readability,Escalation clarity,PARTIAL,present in page; semantic quality requires review
/blog/,OP148,aio_ai_readability,Machine-readable mirror,PARTIAL,present in page; semantic quality requires review
/blog/,OP149,aio_ai_readability,Cross-source consistency,PARTIAL,present in page; semantic quality requires review
/blog/,OP150,aio_ai_readability,No ambiguous pronouns in key facts,PARTIAL,present in page; semantic quality requires review
/blog/,OP151,aio_ai_readability,No hidden critical facts,PARTIAL,present in page; semantic quality requires review
/blog/,OP152,aio_ai_readability,AI summary fidelity,PARTIAL,present in page; semantic quality requires review
/blog/,OP153,internal_linking,Parent hub link,PARTIAL,present in page; semantic quality requires review
/blog/,OP154,internal_linking,Child page links,PARTIAL,present in page; semantic quality requires review
/blog/,OP155,internal_linking,Sibling contextual links,PARTIAL,present in page; semantic quality requires review
/blog/,OP156,internal_linking,Canonical anchor text,PARTIAL,present in page; semantic quality requires review
/blog/,OP157,internal_linking,No generic click-here dominance,PARTIAL,present in page; semantic quality requires review
/blog/,OP158,internal_linking,No broken internal links,PASS,45 internal links
/blog/,OP159,internal_linking,No orphan page,PARTIAL,present in page; semantic quality requires review
/blog/,OP160,internal_linking,Breadcrumb link integrity,PASS,breadcrumb
/blog/,OP161,internal_linking,Footer link integrity,PARTIAL,present in page; semantic quality requires review
/blog/,OP162,internal_linking,Related content block,PARTIAL,present in page; semantic quality requires review
/blog/,OP163,internal_linking,Intent cross-links,PARTIAL,present in page; semantic quality requires review
/blog/,OP164,internal_linking,Product-service separation,PARTIAL,present in page; semantic quality requires review
/blog/,OP165,internal_linking,Innovation proof links,PARTIAL,present in page; semantic quality requires review
/blog/,OP166,internal_linking,Contact CTA integrity,PASS,CTA language
/blog/,OP167,internal_linking,No excessive internal redirects,PARTIAL,present in page; semantic quality requires review
/blog/,OP168,trust_evidence,Legal entity visible,PASS,trust/evidence cues
/blog/,OP169,trust_evidence,Contact visible,PASS,contact
/blog/,OP170,trust_evidence,Author/publisher visible,PASS,trust/evidence cues
/blog/,OP171,trust_evidence,Date published visible,PASS,trust/evidence cues
/blog/,OP172,trust_evidence,Date modified visible,PASS,trust/evidence cues
/blog/,OP173,trust_evidence,Claim source visible,PASS,trust/evidence cues
/blog/,OP174,trust_evidence,Proof link visible,PASS,trust/evidence cues
/blog/,OP175,trust_evidence,Document ID visible,PASS,trust/evidence cues
/blog/,OP176,trust_evidence,Version visible,PASS,trust/evidence cues
/blog/,OP177,trust_evidence,SHA only if real,PASS,trust/evidence cues
/blog/,OP178,trust_evidence,OTS only if real,PASS,trust/evidence cues
/blog/,OP179,trust_evidence,OTS status explicit,PASS,trust/evidence cues
/blog/,OP180,trust_evidence,No invented bitcoin block,PASS,trust/evidence cues
/blog/,OP181,trust_evidence,Claim != Proof disclosure,PASS,trust/evidence cues
/blog/,OP182,trust_evidence,Evidence relation,PASS,trust/evidence cues
/blog/,OP183,trust_evidence,RRVI decision visibility,PASS,trust/evidence cues
/blog/,OP184,trust_evidence,Human review disclosure,PASS,trust/evidence cues
/blog/,OP185,trust_evidence,No false compliance guarantee,PASS,trust/evidence cues
/blog/,OP186,trust_evidence,No false certification,PASS,trust/evidence cues
/blog/,OP187,trust_evidence,Trust consistency,PASS,trust/evidence cues
/blog/,OP188,agent_ready_governance,SOC reference,PASS,agent/governance cues
/blog/,OP189,agent_ready_governance,Max autonomy,PASS,agent/governance cues
/blog/,OP190,agent_ready_governance,Allowed actions,PASS,agent/governance cues
/blog/,OP191,agent_ready_governance,Forbidden actions,PASS,agent/governance cues
/blog/,OP192,agent_ready_governance,Eligibility rules,PASS,agent/governance cues
/blog/,OP193,agent_ready_governance,Ineligibility rules,PASS,agent/governance cues
/blog/,OP194,agent_ready_governance,Jurisdiction gate,PASS,agent/governance cues
/blog/,OP195,agent_ready_governance,Regulation gate,PASS,agent/governance cues
/blog/,OP196,agent_ready_governance,Financial threshold,PASS,agent/governance cues
/blog/,OP197,agent_ready_governance,Human approval,PASS,agent/governance cues
/blog/,OP198,agent_ready_governance,RRVI publish gate,PASS,agent/governance cues
/blog/,OP199,agent_ready_governance,RRVI runtime gate,PASS,agent/governance cues
/blog/,OP200,agent_ready_governance,allow outcome,PASS,agent/governance cues
/blog/,OP201,agent_ready_governance,allow_with_conditions outcome,PASS,agent/governance cues
/blog/,OP202,agent_ready_governance,human_review_required outcome,PASS,agent/governance cues
/blog/,OP203,agent_ready_governance,block outcome,PASS,agent/governance cues
/blog/,OP204,agent_ready_governance,No rule no autonomy,PASS,agent/governance cues
/blog/,OP205,agent_ready_governance,No jurisdiction no sensitive action,PASS,agent/governance cues
/blog/,OP206,agent_ready_governance,No approval no commitment,PASS,agent/governance cues
/blog/,OP207,agent_ready_governance,No evidence no proof,PASS,agent/governance cues
/blog/,OP208,media_accessibility,Image alt,NA,no images
/blog/,OP209,media_accessibility,Decorative image handling,PARTIAL,present in page; semantic quality requires review
/blog/,OP210,media_accessibility,Image width/height,PARTIAL,present in page; semantic quality requires review
/blog/,OP211,media_accessibility,Modern image format,PARTIAL,present in page; semantic quality requires review
/blog/,OP212,media_accessibility,Lazy loading non-critical,NA,no images
/blog/,OP213,media_accessibility,Hero image priority,PARTIAL,present in page; semantic quality requires review
/blog/,OP214,media_accessibility,Readable contrast,PARTIAL,present in page; semantic quality requires review
/blog/,OP215,media_accessibility,Keyboard navigation,PARTIAL,present in page; semantic quality requires review
/blog/,OP216,media_accessibility,Semantic buttons,PARTIAL,present in page; semantic quality requires review
/blog/,OP217,media_accessibility,Form labels,PARTIAL,present in page; semantic quality requires review
/blog/,OP218,media_accessibility,Error messages,PARTIAL,present in page; semantic quality requires review
/blog/,OP219,media_accessibility,ARIA correctness,PARTIAL,present in page; semantic quality requires review
/blog/,OP220,media_accessibility,Mobile content parity,PARTIAL,present in page; semantic quality requires review
/blog/,OP221,media_accessibility,No text only in image,PARTIAL,present in page; semantic quality requires review
/blog/,OP222,media_accessibility,No blocking popup,PARTIAL,present in page; semantic quality requires review
/blog/,OP223,performance_rendering,Critical content server/render available,NA,requires deployed runtime/browser measurement
/blog/,OP224,performance_rendering,No JS-only canonical text,NA,requires deployed runtime/browser measurement
/blog/,OP225,performance_rendering,Crawlable href links,NA,requires deployed runtime/browser measurement
/blog/,OP226,performance_rendering,LCP hygiene,NA,requires deployed runtime/browser measurement
/blog/,OP227,performance_rendering,CLS hygiene,NA,requires deployed runtime/browser measurement
/blog/,OP228,performance_rendering,INP hygiene,NA,requires deployed runtime/browser measurement
/blog/,OP229,performance_rendering,CSS blocking control,NA,requires deployed runtime/browser measurement
/blog/,OP230,performance_rendering,JS bloat control,NA,requires deployed runtime/browser measurement
/blog/,OP231,performance_rendering,Font loading hygiene,NA,requires deployed runtime/browser measurement
/blog/,OP232,performance_rendering,Image optimization,NA,requires deployed runtime/browser measurement
/blog/,OP233,performance_rendering,No huge DOM,NA,requires deployed runtime/browser measurement
/blog/,OP234,performance_rendering,No hidden duplicate content,NA,requires deployed runtime/browser measurement
/blog/,OP235,performance_rendering,Rendered/body parity,NA,requires deployed runtime/browser measurement
/blog/,OP236,performance_rendering,Mobile performance parity,NA,requires deployed runtime/browser measurement
/blog/,OP237,performance_rendering,No layout dependency for semantics,NA,requires deployed runtime/browser measurement
/blog/,OP238,page_type_specific,Homepage no breadcrumb,PASS,breadcrumb
/blog/,OP239,page_type_specific,Internal page breadcrumb,PASS,breadcrumb
/blog/,OP240,page_type_specific,Service page Service schema,PARTIAL,requires page-type semantic review
/blog/,OP241,page_type_specific,Product page product semantics,PARTIAL,requires page-type semantic review
/blog/,OP242,page_type_specific,Offer page commercial clarity,PARTIAL,requires page-type semantic review
/blog/,OP243,page_type_specific,Agent-ready page category definition,PARTIAL,requires page-type semantic review
/blog/,OP244,page_type_specific,SOC page canonical definition,PARTIAL,requires page-type semantic review
/blog/,OP245,page_type_specific,RRVI page canonical definition,PARTIAL,requires page-type semantic review
/blog/,OP246,page_type_specific,EU AI Act page scope control,PARTIAL,requires page-type semantic review
/blog/,OP247,page_type_specific,Innovation page proof block,PARTIAL,requires page-type semantic review
/blog/,OP248,page_type_specific,Blog article BlogPosting,PARTIAL,requires page-type semantic review
/blog/,OP249,page_type_specific,Question page Question/Answer semantics,NA,page type
/blog/,OP250,page_type_specific,Contact page ContactPage semantics,PASS,contact
/blog/,OP251,page_type_specific,Mission page unique content,PARTIAL,requires page-type semantic review
/blog/,OP252,page_type_specific,Vision page unique content,PARTIAL,requires page-type semantic review
/blog/industrii-agent-ready/,OP001,meta_head,Unique title,PASS,Pentru ce industrii funcționează? | AiVenture
